ds,y,yhat,yhat_lower,yhat_upper
2022-11-08,1245094.05,1409012.32962853,1142228.609962634,1687718.7046062667
2022-11-09,1193358.94,1402215.903458389,1140012.6939963342,1689913.5100249103
2022-11-10,1596254.21,1398815.023403548,1127329.5401325393,1664652.0715631403
2022-11-11,1111209.93,1381920.888693993,1109297.1577409653,1651054.907903696
2022-11-12,1561706.06,1389600.0320063806,1129437.898594252,1653920.0180935839
2022-11-13,1352931.05,1408101.6504693658,1147592.7470864411,1680553.8108303254
2022-11-14,1157010.31,1393125.87092934,1121942.2606368167,1704687.3694816853
2022-11-15,1311029.54,1417706.881950075,1138612.6932005791,1706136.458717423
2022-11-16,1344862.98,1408462.1492706782,1136267.9087519834,1691139.990856239
2022-11-17,1845467.51,1402425.4547975806,1141526.6353559238,1671242.8793579056
2022-11-18,1347487.14,1382770.2588710296,1099327.775924567,1656289.833280989
2022-11-19,1535279.41,1387628.7436138997,1098463.2541965384,1647356.6144024464
2022-11-20,1210004.55,1403317.1936331696,1128847.7110740617,1679986.579148362
2022-11-21,1809895.2,1385602.2719013987,1117823.256327467,1666858.1777579435
2022-11-22,1289135.43,1407582.184226942,1122962.768984829,1675353.3828378054
2022-11-23,1362058.03,1395934.0093085617,1130349.0829641034,1675542.0656125147
2022-11-24,1729748.82,1387744.9922199976,1125870.1755444887,1656342.909673607
2022-11-25,1577056.38,1366234.354566423,1076967.7846149057,1627146.1404745772
2022-11-26,1301504.28,1369571.0267160223,1108326.4448731372,1649288.7773906272
2022-11-27,1368395.38,1384097.9986008704,1104511.4452412203,1649148.724481973
2022-11-28,1630188.94,1365597.8785279833,1091917.615177375,1615768.9712242638
2022-11-29,1294166.24,1387173.675428182,1114991.8438629876,1663779.4943924095
2022-11-30,1763240.74,1375496.0932677693,1118318.3219990903,1674136.5717733642
2022-12-01,1492888.97,1367635.1365322964,1101199.1113659875,1623885.781771743
2022-12-02,1374719.7,1346782.5703580263,1061804.163641012,1622951.2737159398
2022-12-03,1629039.43,1351070.6205921255,1066084.935499627,1619661.506518683
2022-12-04,1394260.66,1366797.5802821426,1091956.9689545494,1640556.9865135967
2022-12-05,1342740.14,1349694.8730637473,1084449.183243579,1601696.359306574
2022-12-06,1587401.68,1372809.5420887456,1109383.3419420857,1655307.080197177
2022-12-07,1397445.48,1362753.4000327203,1098114.672103377,1621494.7735368973
2022-12-08,1183677.09,1356536.581111745,1087423.372088936,1648178.2043719802
2022-12-09,1610689.53,1337291.977675222,1063299.4616521918,1615211.36308484
2022-12-10,1358057.03,1343095.884478007,1060697.0913842735,1612585.1864914773
2022-12-11,1067493.01,1360195.4556962256,1091573.7650900027,1648978.9643893745
2022-12-12,1145011.18,1344277.4663459992,1081067.146677882,1620105.9812461
2022-12-13,1428859.84,1368352.2923912075,1108498.7911424013,1639799.246129527
2022-12-14,1246068.3900000001,1359004.2968694973,1086981.5908508154,1638951.964597206
2022-12-15,1385911.48,1353226.3224156515,1083697.3573315323,1649209.2550818126
2022-12-16,1316716.3599999999,1334144.7411526174,1069391.2813567,1607754.6166663934
2022-12-17,1322117.7,1339840.3634345378,1064117.5776164453,1595662.6911823174
2022-12-18,1266489.11,1356575.799590641,1081770.4201349274,1632145.8280840723
2022-12-19,1580723.91,1340063.7665268173,1069741.8450452238,1596638.7682325197
2022-12-20,1379564.48,1363350.2648496756,1114577.0565033052,1641722.3787381316
2022-12-21,1521918.75,1353063.836134224,1091723.8347749882,1634284.9554002564
2022-12-22,815302.96,1346248.633319078,1049110.8362758725,1596714.8561875562
2022-12-23,1338258.02,1326087.7971959058,1050405.4594112053,1607025.7292898416
2022-12-24,1726231.03,1330722.4906566222,1039418.6178256844,1580556.8864290423
2022-12-25,1390322.52,1346477.2417399408,1087595.1997787475,1606788.8750495487
2022-12-26,1097877.65,1329126.1492648094,1069952.6187315434,1607648.9339362818
2022-12-27,1601600.54,1351773.9418278658,1085219.4473158938,1633573.485150752
2022-12-28,1136089.85,1341103.1661348552,1058277.8680810477,1610182.3421467224
2022-12-29,1007857.06,1334205.3032153875,1073966.7944017902,1609903.8116743315
2022-12-30,1320618.93,1314302.3682742538,1057032.0022273029,1584256.8925243467
2022-12-31,1484741.07,1319564.4039126495,1066680.010387479,1592080.477570319
2023-01-01,1540831.11,1336333.5693080942,1068017.8647698746,1588521.952992559
2023-01-02,1214958.32,1320389.4225288283,1055994.539752501,1603349.4431377067
2023-01-03,1160265.81,1344829.42060893,1073840.0544371489,1601257.0037087053
2023-01-04,1021306.21,1336315.936519578,1054441.8300752684,1618074.72004209
2023-01-05,1566503.21,1331907.6032754276,1075294.283578682,1612937.2037855957
2023-01-06,1424242.02,1314781.5406525927,1048899.8441425737,1605643.0256426246
2023-01-07,1201958.94,1323051.8618965955,1062643.7161331251,1589042.3092740632
2023-01-08,1261714.17,1342995.1387996725,1075545.0650502555,1638500.9458552366
2023-01-09,1418452.11,1330317.3868706755,1062147.1981381485,1591704.247853187
2023-01-10,1467577.94,1358036.5494401853,1106501.777843033,1645268.6919411048
2023-01-11,1179081.95,1352731.7249882966,1093336.7588162809,1613722.046491336
2023-01-12,1334616.1,1351376.8855395713,1095404.8464554292,1621758.6215747173
2023-01-13,1121433.53,1337065.5734382367,1060860.3933075978,1593335.102282161
2023-01-14,1356241.34,1347831.9018953633,1089406.4387156747,1612088.707572815
2023-01-15,1375528.82,1369878.4639789648,1112226.5356421166,1649175.0961422573
2023-01-16,1016255.25,1358845.6384865523,1079421.1930938459,1615464.8096002706
2023-01-17,1349719.76,1387696.2008558577,1133362.1369622303,1643992.928322771
2023-01-18,1740371.78,1382966.4174267587,1103432.4888457619,1667141.3381344995
2023-01-19,1378765.8,1381601.3116235079,1108210.1058807445,1645954.454441542
2023-01-20,1071268.97,1366680.538614598,1082508.8217650566,1636676.8747090271
2023-01-21,1012192.96,1376240.1531898472,1110834.4800744604,1642744.413009518
2023-01-22,1116749.13,1396500.8462797638,1135562.5545309018,1679897.6850362543
2023-01-23,1446186.02,1383137.1216996284,1098962.262989051,1667513.8716349106
2023-01-24,900734.28,1409161.3174425298,1134313.880829688,1676002.8511481946
2023-01-25,1390921.74,1401173.6592764943,1142796.4007632807,1653117.7131694937
2023-01-26,1409178.55,1396196.0578176426,1100052.2884590277,1650294.0094606918
2023-01-27,1111551.3,1377396.1208802946,1093537.5899432153,1659189.3197968893
2023-01-28,1388848.43,1382906.7128585863,1117804.3027839873,1668593.78035272
2023-01-29,970186.22,1399051.6941144739,1126521.4682139894,1651841.9366689743
2023-01-30,1981948.0,1381612.3785034162,1104316.9132564978,1634856.742278553
2023-01-31,1043866.83,1403708.6870870544,1128524.8469384832,1658927.7267335814
2023-02-01,1126428.01,1392046.2646537914,1114921.6002942964,1665243.076902736
2023-02-02,1526620.72,1383747.352018616,1094076.7191254348,1667185.6394178546
2023-02-03,1438484.92,1362071.9683298478,1089654.8218389824,1631801.9681419244
2023-02-04,1243411.25,1365234.81584134,1096239.1154106618,1648120.542347923
2023-02-05,1718303.8599999999,1379628.6168001483,1100739.8743202141,1651070.186708598
2023-02-06,1573957.02,1361088.4909923004,1095696.2128375405,1643559.5659414767
2023-02-07,1312664.42,1382771.4141044917,1121294.1610214633,1621926.3468929632
2023-02-08,1669935.93,1371402.0754742345,1100427.6977760612,1651147.0699739396
2023-02-09,1707172.39,1364102.9684422154,1094165.2609893405,1626540.8591056475
2023-02-10,1147787.89,1344115.294824968,1080671.2214874418,1634398.425302426
2023-02-11,1396260.01,1349616.1094224316,1092779.3004888082,1623807.5857317676
2023-02-12,1289248.66,1366942.4133375103,1090973.0675698223,1634422.3537253428
2023-02-13,1487816.47,1351856.7893599106,1093003.309225979,1636566.0310225242
2023-02-14,1145488.97,1377428.5901728473,1091164.544128209,1665121.777501955
2023-02-15,1487079.19,1370281.9551740778,1093177.377578843,1638125.5104464306
2023-02-16,943479.4500000001,1367428.4340535423,1097057.9791191318,1641367.7244347006
2023-02-17,1588420.36,1351990.7327450314,1085151.6356834345,1617149.1748300926
2023-02-18,1137928.02,1362022.9326996172,1083388.4440963645,1612968.2790324332
2023-02-19,1499116.6,1383737.8102639115,1140375.3075849346,1650935.842141343
2023-02-20,1469239.95,1372775.7626366247,1091569.3422163778,1657671.8908350468
2023-02-21,1306154.36,1402089.261985919,1128715.3441014034,1669672.4496906465
2023-02-22,1564365.8,1398194.0244238419,1115456.524376711,1669529.3314680648
2023-02-23,1384001.41,1398004.585438118,1125808.4450441264,1678221.43715279
2023-02-24,1906070.25,1384560.7158358486,1111596.554338117,1664181.2549740204
2023-02-25,1162271.77,1395849.95485744,1127126.4787177688,1665352.3239243075
2023-02-26,1598245.15,1418036.822318868,1153329.2088473255,1694353.3492709114
2023-02-27,1185277.14,1406733.1625490556,1123430.7020908855,1680191.126767779
2023-02-28,1049347.99,1434883.5007518588,1168248.59615119,1715647.3248228342
2023-03-01,1775908.22,1429016.5714722786,1148014.617698187,1699296.5124110137
2023-03-02,1364927.74,1426080.6984972714,1133923.61820444,1701932.439361575
2023-03-03,1219083.65,1409169.4631094218,1131200.6401329276,1678865.7984864512
2023-03-04,1214717.85,1416342.9553222747,1142324.1497947285,1674870.4186822115
2023-03-05,1040646.53,1433855.2025806126,1162042.8775909115,1691587.5126835636
2023-03-06,1311321.89,1417422.275116159,1144815.1652526166,1683770.6834587487
2023-03-07,1513496.77,1440105.0075554086,1170596.4757206372,1699896.0670264151
2023-03-08,1488431.59,1428557.5663794808,1153880.3858263213,1688264.814980983
2023-03-09,1156391.94,1419859.6215228334,1152788.6770836418,1714926.51496871
2023-03-10,1777386.1199999999,1397238.6448652437,1142580.0962142237,1684310.300604491
2023-03-11,1366764.87,1398887.7205970923,1101044.5714934056,1674324.0561410103
2023-03-12,1824128.1099999999,1411189.554332033,1139977.290849255,1659694.5304843152
2023-03-13,1296696.3599999999,1389981.2720247826,1113950.487908472,1654630.2782753704
2023-03-14,1231064.07,1408434.037120052,1154301.8902706623,1676436.3894129035
2023-03-15,1509665.16,1393298.7988586314,1129819.9265395498,1675754.8592686162
2023-03-16,1346432.84,1381736.0055602833,1120451.870245334,1674366.854237818
2023-03-17,1310945.1199999999,1357035.8712923878,1105234.3896245416,1633202.6556678377
2023-03-18,1256903.63,1357434.6348776338,1068450.563212161,1622404.8196632476
2023-03-19,1219087.96,1369337.5389201466,1082705.2829242665,1635381.9404057877
2023-03-20,1276809.65,1348583.1464390638,1069176.8018848635,1615349.8545120924
2023-03-21,1332516.13,1368323.0350707085,1098519.6226520988,1634632.8775464168
2023-03-22,1333577.26,1355268.1780103107,1087468.8401231503,1624940.1005346836
2023-03-23,1497523.39,1346519.8265977667,1067783.1999265274,1612042.7827103178
2023-03-24,1240678.51,1325291.449427032,1062421.7647539128,1613443.9883287624
2023-03-25,1466726.79,1329727.1197511018,1059537.5954946154,1577333.986172851
2023-03-26,1157956.76,1346127.0193590915,1076298.073607307,1621291.3372619082
2023-03-27,1218105.92,1330214.606372593,1070384.3919089788,1605608.1774451283
2023-03-28,1466491.31,1355019.408102301,1075288.5697933084,1610336.743976493
2023-03-29,1288408.22,1347126.662853038,1081589.282461352,1612880.1957153028
2023-03-30,1316345.7,1343511.536209987,1074051.2734647228,1629436.8713484453
2023-03-31,1055942.23,1327264.3757182793,1048956.692994629,1593039.7428156452
2023-04-01,1574054.17,1336412.3056898322,1096276.9084081259,1616175.9510913463
2023-04-02,1494912.58,1357147.743697296,1102326.885258532,1643570.7691218925
2023-04-03,1372058.57,1345098.3053939384,1070600.4050889178,1614087.2493230472
2023-04-04,1397813.61,1373211.9860247974,1095779.579243434,1630342.8280242113
2023-04-05,1824205.29,1368008.779751083,1079670.7425628272,1637505.506219956
2023-04-06,1725134.97,1366416.41127047,1112760.0609634034,1647907.4125648218
2023-04-07,1557370.45,1351496.6056679846,1087221.9225074567,1640317.6065984648
2023-04-08,1235831.89,1361267.174324981,1105184.0519513488,1617967.3715627182
2023-04-09,1304589.81,1381930.4891969094,1104653.2056616542,1655689.0243778322
2023-04-10,1224454.21,1369142.8176954552,1093731.2004475864,1641132.777004893
2023-04-11,1513782.93,1395898.4267366338,1120643.7404800677,1667667.5596066972
2023-04-12,1829749.28,1388779.6512344505,1119402.1978766285,1640611.5266395593
2023-04-13,1699619.87,1384790.6486018335,1110315.3696064905,1658508.2796343258
2023-04-14,1880325.8699999999,1367081.3238052647,1084827.3801152369,1642215.3061341909
2023-04-15,1351774.55,1373766.771229836,1105531.6351379494,1651181.044717548
2023-04-16,1250406.03,1391152.8819438883,1134250.487762946,1670157.2469635687
2023-04-17,1376635.74,1375002.6705285092,1106723.2806361879,1646508.825244109
2023-04-18,1195207.87,1398417.3152880429,1131058.9555231296,1686913.9273480843
2023-04-19,1160914.17,1388083.1932838203,1114664.2881048087,1660089.3735763598
2023-04-20,1566550.44,1381102.7163923348,1106972.488863708,1640184.7337989416
2023-04-21,1172529.84,1360715.5336886293,1095180.6797389472,1628838.064958455
2023-04-22,1708303.24,1365115.521027994,1111531.4215917804,1637118.9078788112
2023-04-23,1312696.66,1380674.2728382577,1102694.0194291482,1638736.8242299175
2023-04-24,1005263.22,1363205.706704939,1064625.3853345716,1627685.4415886598
2023-04-25,1518018.38,1385845.8194539365,1139702.635847927,1663884.061955311
2023-04-26,1227713.56,1375298.9083498407,1095276.0065760224,1657984.8152865048
2023-04-27,1595511.24,1368668.0822633223,1099435.6654404993,1645034.9236337459
2023-04-28,1381636.6,1349176.6328046229,1062165.0312273984,1610683.3983404005
2023-04-29,830138.3300000001,1354985.6770102952,1094768.6921730924,1621462.087364402
2023-04-30,1113295.47,1372418.7636980626,1101772.7187042343,1652417.6814258546
2023-05-01,1264196.91,1357228.0183127893,1090176.8610973442,1619618.5032687658
2023-05-02,1286994.0,1382475.8174615162,1111977.3221027285,1652809.5002267864
2023-05-03,1111826.3,1374783.2489412604,1092398.2124088553,1666578.2668488186
2023-05-04,1089693.32,1371163.1157128115,1100037.9132604154,1642814.8302395812
2023-05-05,1384884.5,1354743.9807837082,1103850.8418768276,1600953.7992288196
2023-05-06,1343758.99,1363590.587052992,1099979.072576136,1616141.754783225
2023-05-07,1778054.42,1383931.2644328016,1115043.379099104,1653937.8877365433
2023-05-08,1564022.35,1371426.819297714,1109034.0928407097,1633787.8035899415
2023-05-09,1869512.13,1399054.8199842707,1128376.3858428798,1683911.2740312694
2023-05-10,1553371.61,1393360.461152592,1112522.3319930686,1669262.9638915511
2023-05-11,1399074.63,1391291.69899618,1120085.0140148208,1654461.0184863762
2023-05-12,1580593.83,1375925.0961607387,1101138.3290827412,1662863.2468574739
2023-05-13,1601611.98,1385287.6622728182,1116160.7649922692,1648096.5971094414
2023-05-14,1390183.99,1405585.2654753353,1126089.6645211866,1683982.8740969151
2023-05-15,1526649.55,1392472.0852959927,1104675.7953360027,1677803.3806876082
2023-05-16,1482288.6099999999,1418935.008632216,1156162.0341023481,1699513.1848735174
2023-05-17,1623631.08,1411544.1527383411,1138103.27967956,1675968.4328824517
2023-05-18,1584886.53,1407287.2211380634,1147402.421959703,1682067.0873698073
2023-05-19,1546078.03,1389294.1576023677,1134504.4112535992,1662006.5258382116
2023-05-20,1388237.98,1395657.4218464608,1125159.5860383715,1679005.7596740848
2023-05-21,1292825.36,1412658.5103798923,1149653.4433811384,1668576.5217607238
2023-05-22,1408223.3,1396035.249675701,1136608.5669295583,1663558.894477132
2023-05-23,1659250.55,1418863.8273730543,1154182.728294828,1690053.2718842097
2023-05-24,1845325.4,1407806.8145090474,1129517.247775419,1685101.7116454418
2023-05-25,1289339.16,1399944.956958637,1135516.211596572,1673872.0082205115
2023-05-26,1286762.04,1378499.2745115634,1106513.5617804017,1651172.3046256623
2023-05-27,1561257.41,1381648.8634451216,1128530.4047374555,1656212.7222664892
2023-05-28,1064933.31,1395755.0950783028,1158160.3521563127,1676293.8006163184
2023-05-29,1178895.36,1376626.801414728,1107508.8779657728,1652089.1644603063
2023-05-30,1424184.3,1397400.4706350255,1109872.8652616497,1682435.906852351
2023-05-31,1501811.02,1384786.7540083376,1115059.5683312449,1648301.4719424075
2023-06-01,1125654.25,1375901.1011997492,1104348.5334509003,1626006.2135699475
2023-06-02,1471000.23,1353985.09041219,1088028.7776024463,1632691.987736241
2023-06-03,918131.42,1357223.865751341,1100018.072152027,1622469.7075345302
2023-06-04,1161881.19,1371970.3790108594,1080249.3794973248,1639479.486423698
2023-06-05,1253555.95,1354011.019877109,1065293.0454370487,1622533.8599024077
2023-06-06,1363916.23,1376446.6387362008,1097173.5934474827,1654230.9169950073
2023-06-07,1195922.62,1365940.2342871884,1101788.1699131192,1636458.6684391752
2023-06-08,1181225.08,1359549.0837709229,1088324.1151958655,1625883.9712657079
2023-06-09,1310339.01,1340447.8345531146,1064885.2068365116,1622594.452220308
2023-06-10,1187959.6,1346747.9147162265,1103229.4528726204,1610450.6215931904
2023-06-11,1468641.97,1364723.8997897673,1085488.0491972566,1618900.4875300953
2023-06-12,1481549.09,1350081.356037631,1092186.1448843412,1614755.6041881
2023-06-13,1507744.75,1375840.0993152577,1107069.8895826566,1661338.2314356607
2023-06-14,1222581.41,1368584.0768775397,1126212.9952491082,1625795.1618175143
2023-06-15,1790205.53,1365295.587376955,1096489.3897637797,1648879.7450429352
2023-06-16,1061755.08,1349080.2992953034,1086437.4734408683,1614035.591204941
2023-06-17,1415898.17,1357988.3727197265,1084326.177218767,1620364.471037839
2023-06-18,1582147.66,1378242.2760849267,1128733.4839914623,1639390.4521351268
2023-06-19,1403916.38,1365505.7812869737,1109741.2759043456,1614973.1546331553
2023-06-20,1481660.01,1392768.0486435348,1121624.1113605315,1671756.6772646555
2023-06-21,1576819.28,1386593.9917148035,1126935.3331029078,1699917.879800034
2023-06-22,1231156.2,1383958.630404509,1090274.448542955,1651173.138886692
2023-06-23,1632112.52,1367971.896367005,1075262.467220379,1615738.5076567777
2023-06-24,1239734.66,1376699.2097596184,1111096.2564252657,1647636.6596684298
2023-06-25,1218202.96,1396388.4428528035,1114012.723312871,1653143.35693835
2023-06-26,1981957.09,1382737.7867119052,1103894.0477641379,1649828.321525134
2023-06-27,1798287.8,1408778.4730139805,1122516.0906318713,1668518.4694317316
2023-06-28,1177446.02,1401123.5880498826,1128755.7585607807,1659370.2382136006
2023-06-29,1492159.83,1396800.7392823324,1108449.610314238,1663463.1648974202
2023-06-30,1253776.19,1378975.0936956361,1107363.2311830001,1673182.6459825789
2023-07-01,1304305.3699999999,1385768.1637006165,1132563.8140721507,1654286.2941546345
2023-07-02,1512419.65,1403483.0125828332,1132475.5230274019,1663619.2453561875
2023-07-03,1236551.55,1387870.450182425,1112705.4770656177,1654918.293621568
2023-07-04,1285461.97,1412010.2216896021,1142891.3907143385,1693695.0588421708
2023-07-05,1480532.48,1402558.472230182,1140905.5845865884,1684518.6403152496
2023-07-06,1534752.44,1396579.286683069,1138265.1664794618,1684603.7944962934
2023-07-07,1236403.42,1377266.8553415562,1102404.4063545468,1655340.7798707865
2023-07-08,1348416.46,1382763.6639666862,1107663.3371479427,1641995.0275945612
2023-07-09,1700127.31,1399385.3937961182,1124063.9392161337,1676899.2207294283
2023-07-10,1307470.98,1382887.1062338462,1116437.9872436726,1653802.1247886484
2023-07-11,1182033.29,1406344.709577992,1141769.935450886,1691054.256048902
2023-07-12,1191879.49,1396402.9756400918,1115867.4697614082,1661520.2537542908
2023-07-13,1329151.94,1390107.8821438872,1124265.7147351494,1637351.5245746716
2023-07-14,1327338.67,1370629.8000588962,1105815.8803991345,1639730.570183882
2023-07-15,1347783.89,1376082.8861306189,1086065.5669444897,1652876.7777069698
2023-07-16,1669432.6199999999,1392751.322330838,1118284.0488483072,1654469.5002314213
2023-07-17,1722914.59,1376356.9290152655,1111267.6302754048,1652168.3474076642
2023-07-18,1661452.33,1399942.0986676079,1115259.3843886796,1683057.4456510618
2023-07-19,1024116.41,1390119.2667153736,1126732.7446140272,1663695.7560898587
2023-07-20,1419916.43,1383904.6447022154,1115783.7981945937,1679704.0401711331
2023-07-21,1618585.34,1364442.686766215,1109578.9600506586,1667640.7932659124
2023-07-22,1493764.72,1369826.6054246307,1096541.158510407,1647352.422689256
2023-07-23,1140485.9,1386325.5394915338,1097699.6940442938,1654750.5293856917
2023-07-24,1418287.59,1369652.8686234632,1072564.5231581163,1619536.5529835175
2023-07-25,1077068.39,1392849.5967244408,1135843.836517729,1660116.30907084
2023-07-26,1351301.66,1382534.0044679698,1113510.085381375,1644563.3399040834
2023-07-27,1487348.67,1375735.2889509522,1086905.9556404506,1647865.737009465
2023-07-28,1818520.9,1355617.6633349229,1073225.7622292,1609187.9745790146
2023-07-29,1136071.6400000001,1360300.2435169602,1082231.6060820892,1625452.6749357875
2023-07-30,984858.09,1376083.344479181,1100750.2220283793,1643776.87024685
2023-07-31,1372383.99,1358715.7088028344,1081718.7073693194,1635497.5188780534
2023-08-01,1689287.29,1381276.6248461509,1094866.8810559805,1661293.2732271727
2023-08-02,1068448.77,1370424.1762870492,1101739.3408537481,1628934.5219909365
2023-08-03,1159556.85,1363227.387344409,1102095.3632562784,1654764.7280868227
2023-08-04,1593185.55,1342888.7862309823,1058406.9810867216,1621276.7997333321
2023-08-05,1099850.29,1347562.7653910702,1074932.9544394684,1608904.5419933724
2023-08-06,1685859.34,1363580.4128696332,1115600.8535352629,1652786.008630185
2023-08-07,1019756.04,1346715.3875174108,1053829.1025260016,1614863.8540524524
2023-08-08,1329377.52,1370064.8426763457,1105353.6068489933,1622079.8939495455
2023-08-09,1247049.31,1360296.6825894036,1079647.0285169254,1620880.5216028579
2023-08-10,1652286.22,1354480.9524084069,1085226.797562994,1621230.2830454821
2023-08-11,1430388.83,1335811.9137302798,1072594.7991952836,1613642.984810266
2023-08-12,1269756.82,1342426.2054248569,1063588.8969155853,1597026.661563922
2023-08-13,1232329.96,1360627.7764072896,1096874.14320218,1624477.7655550335
2023-08-14,1496664.65,1346154.1660059916,1098792.4064446131,1624589.7980184173
2023-08-15,1551616.73,1372058.129976677,1126896.9981815328,1650917.1906611847
2023-08-16,1296533.34,1364955.8804004372,1122190.597790739,1638687.4439619011
2023-08-17,1423912.97,1361859.715327926,1117016.741982039,1646149.9550856126
2023-08-18,1459457.44,1345901.5567811124,1071895.1545753155,1635444.395549656
2023-08-19,1208741.0,1355152.756197314,1089691.4962078412,1624185.7737193757
2023-08-20,1488766.65,1375850.8071199683,1099137.090693332,1653318.3818698437
2023-08-21,1312235.77,1363667.4891509016,1105324.081488125,1638928.4722139619
2023-08-22,1234792.26,1391592.3863216825,1138401.6480368834,1680273.4308184474
2023-08-23,1887104.9,1386182.9916297793,1119726.7864739948,1648760.2274435638
2023-08-24,1378719.33,1384399.1172057085,1118496.1686537876,1656057.3477451792
2023-08-25,1407001.92,1369328.0741453026,1083890.1090653308,1649232.5992255423
2023-08-26,1536831.52,1379005.9299994733,1106969.6004734822,1651698.8205328325
2023-08-27,1445282.54,1399645.4376978702,1130349.3116982614,1653953.1103170128
2023-08-28,1352994.96,1386905.1203794365,1110273.3320210155,1654765.0290546448
2023-08-29,965339.1900000001,1413773.4234989714,1127291.031800568,1665045.218974674
2023-08-30,1277079.53,1406819.1229108714,1130919.8188539369,1669814.030576434
2023-08-31,1338775.31,1403025.6948859983,1123450.9743397417,1672129.5349724854
2023-09-01,1402139.45,1385516.1085813288,1118340.0058669304,1664423.6620295392
2023-09-02,1305168.26,1392373.3556332365,1092300.8202654494,1655924.286754585
2023-09-03,1220416.5,1409867.327388094,1132947.7227833201,1697815.871928032
2023-09-04,1458236.14,1393722.5506362002,1127721.2852846012,1695317.036950698
2023-09-05,1912662.84,1417000.7285334743,1166863.6276125535,1680974.4229193185
2023-09-06,1585683.94,1406349.318684949,1118740.6719856965,1651219.3908122256
2023-09-07,1122773.32,1398833.904338558,1146194.4787354588,1662412.913880456
2023-09-08,1539188.1199999999,1377660.8745009573,1095754.806341101,1636923.5957631092
2023-09-09,1198954.4,1380995.786630385,1091115.7471276263,1656758.6459450633
2023-09-10,1483043.11,1395188.0833959705,1119966.8089802018,1673990.4782514586
2023-09-11,1611410.74,1376036.735547498,1108076.8604163546,1657226.879135687
2023-09-12,1111885.41,1396670.8171684411,1115297.7098821972,1675300.6593405476
2023-09-13,1482848.3699999999,1383796.3015352453,1114211.9030835289,1636462.1161060184
2023-09-14,1188296.65,1374526.8847711904,1121920.1858350057,1640545.531574946
2023-09-15,1558377.74,1352105.397819353,1074158.491703546,1631733.4097586747
2023-09-16,995606.34,1354721.217241181,1084841.8321323702,1624771.2115790963
2023-09-17,1038340.75,1368734.3742109463,1111153.6606039451,1647389.6539552251
2023-09-18,1414765.08,1349940.9518145989,1083322.2971271675,1612627.3697236676
2023-09-19,1528472.44,1371453.7846176382,1089443.2923881102,1652273.2340649602
2023-09-20,1073252.0,1359949.7457803315,1092419.398302814,1617705.6385005154
2023-09-21,1588683.7,1352501.4153945537,1085325.5945133574,1619007.8287214148
2023-09-22,1493333.19,1332299.6668422995,1065109.8141321912,1604977.7817089173
2023-09-23,1221925.89,1337472.5484233436,1068535.299533985,1612062.9065247863
2023-09-24,1287109.09,1354311.1177776575,1069809.6834131896,1600464.4949963826
2023-09-25,1377933.23,1338536.7699876663,1054563.3405116543,1612206.233969073
2023-09-26,1259023.93,1363184.0181484635,1089576.8205529307,1645638.986254493
2023-09-27,1196050.86,1354849.952160049,1063321.9731196545,1624147.7901692723
2023-09-28,935634.99,1350528.1072744033,1068868.4527750774,1626480.694223563
2023-09-29,1261122.93,1333333.2162558797,1056808.6692267421,1609203.0229239948
2023-09-30,1790456.23,1341322.1604955434,1054802.6776918564,1600419.0216591235
2023-10-01,1515311.16,1360721.7185514395,1105237.6345425854,1627753.398612966
2023-10-02,1542107.81,1347197.5985143324,1087259.1072104087,1613028.5461432235
2023-10-03,1447993.8900000001,1373738.6646831054,1112417.6948085744,1659567.5337275295
2023-10-04,1586741.71,1366907.543578303,1086149.203352199,1639481.2810720587
2023-10-05,914083.99,1363675.3088827836,1094970.9514944986,1637296.6200160845
2023-10-06,1461964.41,1347146.696933102,1080216.0785684083,1606081.3266230016
2023-10-07,1362290.78,1355381.1562274494,1062658.3448340928,1607053.9785840893
2023-10-08,1506978.59,1374620.328243708,1110150.906466632,1647305.4456827294
2023-10-09,1183542.13,1360556.455518358,1081173.2197844307,1600461.4570370603
2023-10-10,1515554.38,1386215.6474497735,1129008.7204753167,1662986.6912054806
2023-10-11,1311837.86,1378207.2186734432,1098602.710620116,1662208.4551897831
2023-10-12,1315343.98,1373556.8383577026,1105541.5496907856,1650536.6520350345
2023-10-13,1324293.25,1355429.9885940156,1070816.0551083235,1638757.4878164355
2023-10-14,1183688.02,1361951.088300445,1109718.5851075114,1629407.5946199296
2023-10-15,1220992.69,1379428.9377159919,1116386.5321639555,1648707.4309106944
2023-10-16,1059634.08,1363623.0403333807,1107578.0048678215,1617404.1881973317
2023-10-17,1602488.39,1387624.7949323396,1112967.908107424,1659764.5053361468
2023-10-18,1239311.71,1378104.8342223873,1117946.969639823,1662274.452617222
2023-10-19,1335573.71,1372144.3077297977,1098700.4390996213,1646098.6143598512
2023-10-20,1258065.78,1352956.6622619878,1053408.8767252686,1641873.0028294397
2023-10-21,1183187.84,1358705.3257664966,1078091.0947375211,1626676.4859129798
2023-10-22,1500034.15,1375727.9918334195,1122069.8102299208,1645433.4650056988
2023-10-23,1339829.21,1359802.0953942356,1098880.9436363794,1629590.0321508914
2023-10-24,1304575.42,1384025.4965238562,1134192.8914229923,1652058.7996109056
2023-10-25,1186078.11,1375063.66292521,1118912.5180136166,1639300.6335590691
2023-10-26,1353967.93,1369981.1522312947,1089049.4081620425,1631717.0873670254
2023-10-27,1189843.65,1351963.9402893991,1064835.2908916436,1610429.809795924
